"CountryCode","SeriesCode","Year","DESCRIPTION",
"NIC","BX.KLT.DINV.CD.DT","YR1972","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"NIC","BX.KLT.DINV.CD.DT","YR1973","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"NIC","BX.KLT.DINV.CD.DT","YR1974","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"NIC","BX.KLT.DINV.CD.DT","YR1975","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"NIC","BX.KLT.DINV.CD.DT","YR1976","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"NIC","BX.KLT.DINV.CD.DT","YR1980","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"NIC","BX.KLT.DINV.CD.DT","YR1981","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"NIC","BX.KLT.DINV.CD.DT","YR1982","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"NIC","BX.KLT.DINV.CD.DT","YR1984","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"NIC","BX.KLT.DINV.CD.DT","YR1985","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"NIC","BX.KLT.DINV.CD.DT","YR1986","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"NIC","BX.KLT.DINV.CD.DT","YR1987","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"NIC","BX.KLT.DINV.CD.DT","YR1988","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"NIC","BX.KLT.DINV.CD.DT","YR1989","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"NIC","BX.KLT.DINV.CD.DT","YR1990","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"NIC","BX.KLT.DINV.CD.DT","YR1991","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"NPL","BX.KLT.DINV.CD.DT","YR1972","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"NPL","BX.KLT.DINV.CD.DT","YR1973","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"NPL","BX.KLT.DINV.CD.DT","YR1974","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"NPL","BX.KLT.DINV.CD.DT","YR1976","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"NPL","BX.KLT.DINV.CD.DT","YR1977","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"NPL","BX.KLT.DINV.CD.DT","YR1978","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"NPL","BX.KLT.DINV.CD.DT","YR1979","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"NPL","BX.KLT.DINV.CD.DT","YR1980","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"NPL","BX.KLT.DINV.CD.DT","YR1981","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"NPL","BX.KLT.DINV.CD.DT","YR1982","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"NPL","BX.KLT.DINV.CD.DT","YR1983","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"NPL","BX.KLT.DINV.CD.DT","YR1984","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"NPL","BX.KLT.DINV.CD.DT","YR1985","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"NPL","BX.KLT.DINV.CD.DT","YR1986","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"NPL","BX.KLT.DINV.CD.DT","YR1987","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"NPL","BX.KLT.DINV.CD.DT","YR1988","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"NPL","BX.KLT.DINV.CD.DT","YR1989","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"NPL","BX.KLT.DINV.CD.DT","YR1990","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"NPL","BX.KLT.DINV.CD.DT","YR1991","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"NPL","BX.KLT.DINV.CD.DT","YR1999","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"NPL","BX.KLT.DINV.CD.DT","YR2000","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"NPL","BX.KLT.DINV.CD.DT","YR2001","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"PAK","BX.KLT.DINV.CD.DT","YR1970","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"PAK","BX.KLT.DINV.CD.DT","YR1971","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"PAK","BX.KLT.DINV.CD.DT","YR1972","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"PAK","BX.KLT.DINV.CD.DT","YR1973","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"PAK","BX.KLT.DINV.CD.DT","YR1974","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"PAK","BX.KLT.DINV.CD.DT","YR1975","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"PAK","BX.KLT.DINV.CD.DT","YR2009","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"PER","BX.KLT.DINV.CD.DT","YR1970","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"PER","BX.KLT.DINV.CD.DT","YR1971","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"PER","BX.KLT.DINV.CD.DT","YR1972","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"PER","BX.KLT.DINV.CD.DT","YR1973","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"PER","BX.KLT.DINV.CD.DT","YR1974","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"PER","BX.KLT.DINV.CD.DT","YR1975","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"PER","BX.KLT.DINV.CD.DT","YR1976","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"PER","BX.TRF.PWKR.CD.DT","YR2013","Gap-filled with countries' balance of payments statistics.",
"PER","BM.GSR.TOTL.CD","YR2013","Gap-filled with countries' balance of payments statistics.",
"PER","BN.CAB.XOKA.CD","YR2013","Gap-filled with countries' balance of payments statistics.",
"PER","BX.GSR.TOTL.CD","YR2013","Gap-filled with countries' balance of payments statistics.",
"PER","DT.AMT.DLXF.CD","YR2007","Data for 2007 include bond prepayments and prepayments to Paris Club creditors.",
"PER","DT.DOD.DECT.CD","YR2007","Data include Bond prepayment and prepayment to Paris Club creditors.",
"PER","DT.INT.PBND.CD","YR2007","Data include Bond prepayments.",
"PER","DT.AMT.PBND.CD","YR2007","Data include Bond prepayments.",
"PER","DT.TDS.PBND.CD","YR2007","Data include Bond prepayments.",
"PER","DT.TDS.BLAT.CD","YR2007","Data include prepayments to Paris Club creditors.",
"PER","DT.INT.BLAT.CD","YR2007","Data include prepayments to Paris Club creditors.",
"PER","DT.AMT.BLAT.CD","YR2007","Data include prepayments to Paris Club creditors.",
"PHL","BX.KLT.DINV.CD.DT","YR1970","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"PHL","BX.KLT.DINV.CD.DT","YR1971","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"PHL","BX.KLT.DINV.CD.DT","YR1972","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"PHL","BX.KLT.DINV.CD.DT","YR1973","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"PHL","BX.KLT.DINV.CD.DT","YR1974","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"PHL","BX.KLT.DINV.CD.DT","YR1975","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"PHL","BX.KLT.DINV.CD.DT","YR1976","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"PNG","BX.KLT.DINV.CD.DT","YR1970","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"PNG","BX.KLT.DINV.CD.DT","YR1971","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"PNG","BX.KLT.DINV.CD.DT","YR1972","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"PNG","BX.KLT.DINV.CD.DT","YR1973","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"PNG","BX.KLT.DINV.CD.DT","YR1974","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"PNG","BX.KLT.DINV.CD.DT","YR1975","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"PNG","BX.KLT.DINV.CD.DT","YR2006","Country data.",
"PNG","BX.KLT.DINV.CD.DT","YR2007","Country data.",
"PNG","BX.KLT.DINV.CD.DT","YR2008","Country data.",
"PNG","BX.KLT.DINV.CD.DT","YR2009","Country data.",
"PRY","BX.KLT.DINV.CD.DT","YR1970","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"PRY","BX.KLT.DINV.CD.DT","YR1971","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"PRY","BX.KLT.DINV.CD.DT","YR1972","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"PRY","BX.KLT.DINV.CD.DT","YR1973","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"PRY","BX.KLT.DINV.CD.DT","YR1974","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"ROM","BX.KLT.DINV.CD.DT","YR1990","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"RWA","BX.KLT.DINV.CD.DT","YR1970","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"RWA","BX.KLT.DINV.CD.DT","YR1971","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"RWA","BX.KLT.DINV.CD.DT","YR1972","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"RWA","BX.KLT.DINV.CD.DT","YR1973","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"RWA","BX.KLT.DINV.CD.DT","YR1974","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"RWA","BX.KLT.DINV.CD.DT","YR1975","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"RWA","BX.KLT.DINV.CD.DT","YR1994","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"RWA","DT.DFR.DPPG.CD","YR2006","Data include the effects of MDRI.  ",
"RWA","DT.DOD.DECT.CD","YR2006","Data include the effects of MDRI.  ",
"SDN","BX.KLT.DINV.CD.DT","YR2009","Country data.",
"SDN","BX.PEF.TOTL.CD.DT","YR2009","Country data.",
"SDN","BX.KLT.DINV.CD.DT","YR1970","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SDN","BX.KLT.DINV.CD.DT","YR1972","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SDN","BX.KLT.DINV.CD.DT","YR1973","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SDN","BX.KLT.DINV.CD.DT","YR1974","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SDN","BX.KLT.DINV.CD.DT","YR1975","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SDN","BX.KLT.DINV.CD.DT","YR1976","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SDN","BX.KLT.DINV.CD.DT","YR1977","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SDN","BX.KLT.DINV.CD.DT","YR1978","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SDN","BX.KLT.DINV.CD.DT","YR1979","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SDN","BX.KLT.DINV.CD.DT","YR1980","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SDN","BX.KLT.DINV.CD.DT","YR1981","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SDN","BX.KLT.DINV.CD.DT","YR1982","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SDN","BX.KLT.DINV.CD.DT","YR1983","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SDN","BX.KLT.DINV.CD.DT","YR1986","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SDN","BX.KLT.DINV.CD.DT","YR1987","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SDN","BX.KLT.DINV.CD.DT","YR1988","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SDN","BX.KLT.DINV.CD.DT","YR1990","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SDN","BX.KLT.DINV.CD.DT","YR1991","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SDN","BX.KLT.DINV.CD.DT","YR1992","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SDN","BX.KLT.DINV.CD.DT","YR1993","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SDN","BX.KLT.DINV.CD.DT","YR1994","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SDN","BX.KLT.DINV.CD.DT","YR1995","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SEN","BX.KLT.DINV.CD.DT","YR1970","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SEN","BX.KLT.DINV.CD.DT","YR1971","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SEN","BX.KLT.DINV.CD.DT","YR1972","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SEN","BX.KLT.DINV.CD.DT","YR1973","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SEN","BX.KLT.DINV.CD.DT","YR2008","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SEN","BX.KLT.DINV.CD.DT","YR2009","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SEN","BN.CAB.XOKA.CD","YR2012","Gap-filled with countries' balance of payments statistics.",
"SEN","BM.GSR.TOTL.CD","YR2012","Gap-filled with countries' balance of payments statistics.",
"SEN","BX.GSR.TOTL.CD","YR2012","Gap-filled with countries' balance of payments statistics.",
"SEN","DT.DFR.DPPG.CD","YR2006","Data include the effects of MDRI.  ",
"SEN","DT.DFR.DPPG.CD","YR2007","Data include the effects of MDRI.  ",
"SEN","DT.DOD.DECT.CD","YR2006","Data include the effects of MDRI.  ",
"SEN","DT.DOD.DECT.CD","YR2007","Data include the effects of MDRI.  ",
"SLB","BX.KLT.DINV.CD.DT","YR1971","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SLB","BX.KLT.DINV.CD.DT","YR1972","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SLB","BX.KLT.DINV.CD.DT","YR1973","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SLB","BX.KLT.DINV.CD.DT","YR1974","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SLE","BX.KLT.DINV.CD.DT","YR1970","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SLE","BX.KLT.DINV.CD.DT","YR1971","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SLE","BX.KLT.DINV.CD.DT","YR1972","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SLE","BX.KLT.DINV.CD.DT","YR1973","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SLE","BX.KLT.DINV.CD.DT","YR1974","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SLE","BX.KLT.DINV.CD.DT","YR1975","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SLE","BX.KLT.DINV.CD.DT","YR1976","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SLE","DT.DFR.DPPG.CD","YR2007","Data include the effects of MDRI and HIPC debt relief. ",
"SLE","DT.DOD.DECT.CD","YR2007","Data include the effects of MDRI and HIPC debt relief and Paris Club debt restructuring agreement.",
"SLV","BX.KLT.DINV.CD.DT","YR1994","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SLV","BX.KLT.DINV.CD.DT","YR2009","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SOM","BX.KLT.DINV.CD.DT","YR1970","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SOM","BX.KLT.DINV.CD.DT","YR1971","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SOM","BX.KLT.DINV.CD.DT","YR1972","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SOM","BX.KLT.DINV.CD.DT","YR1973","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SOM","BX.KLT.DINV.CD.DT","YR1974","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SOM","BX.KLT.DINV.CD.DT","YR1975","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SOM","BX.KLT.DINV.CD.DT","YR1976","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SOM","BX.KLT.DINV.CD.DT","YR1979","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SOM","BX.KLT.DINV.CD.DT","YR1980","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SOM","BX.KLT.DINV.CD.DT","YR1981","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SOM","BX.KLT.DINV.CD.DT","YR1986","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SOM","BX.KLT.DINV.CD.DT","YR1987","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SOM","BX.KLT.DINV.CD.DT","YR1988","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SOM","BX.KLT.DINV.CD.DT","YR1989","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SOM","BX.KLT.DINV.CD.DT","YR1990","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SOM","BX.KLT.DINV.CD.DT","YR1991","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SOM","BX.KLT.DINV.CD.DT","YR1992","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SOM","BX.KLT.DINV.CD.DT","YR1993","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SOM","BX.KLT.DINV.CD.DT","YR1994","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SOM","BX.KLT.DINV.CD.DT","YR1995","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SOM","BX.KLT.DINV.CD.DT","YR1996","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SOM","BX.KLT.DINV.CD.DT","YR1997","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SOM","BX.KLT.DINV.CD.DT","YR1998","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SOM","BX.KLT.DINV.CD.DT","YR1999","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SOM","BX.KLT.DINV.CD.DT","YR2000","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SOM","BX.KLT.DINV.CD.DT","YR2001","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SOM","BX.KLT.DINV.CD.DT","YR2002","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SOM","BX.KLT.DINV.CD.DT","YR2003","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SOM","BX.KLT.DINV.CD.DT","YR2004","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SOM","BX.KLT.DINV.CD.DT","YR2005","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SOM","BX.KLT.DINV.CD.DT","YR2006","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SOM","BX.KLT.DINV.CD.DT","YR2007","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SOM","BX.KLT.DINV.CD.DT","YR2008","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SOM","BX.KLT.DINV.CD.DT","YR2009","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SRB","BM.GSR.TOTL.CD","YR2013","Gap-filled with countries' balance of payments statistics.",
"SRB","BN.CAB.XOKA.CD","YR2013","Gap-filled with countries' balance of payments statistics.",
"SRB","DT.DOD.DECT.CD","YR2006","Beginning 2006 the DRS data for Serbia exclude Montenegro.",
"SRB","BX.KLT.DINV.CD.DT","YR1992","Includes Montenegro. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SRB","BX.KLT.DINV.CD.DT","YR1993","Includes Montenegro. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SRB","BX.KLT.DINV.CD.DT","YR1994","Includes Montenegro. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SRB","BX.KLT.DINV.CD.DT","YR1995","Includes Montenegro. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SRB","BX.KLT.DINV.CD.DT","YR1996","Includes Montenegro. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SRB","BX.KLT.DINV.CD.DT","YR1997","Includes Montenegro. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SRB","BX.KLT.DINV.CD.DT","YR1998","Includes Montenegro. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SRB","BX.KLT.DINV.CD.DT","YR1999","Includes Montenegro. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SRB","BX.KLT.DINV.CD.DT","YR2000","Includes Montenegro. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SRB","BX.KLT.DINV.CD.DT","YR2001","Includes Montenegro. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SRB","BX.KLT.DINV.CD.DT","YR2002","Includes Montenegro. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SRB","BX.KLT.DINV.CD.DT","YR2003","Includes Montenegro. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SRB","BX.KLT.DINV.CD.DT","YR2004","Includes Montenegro. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SRB","BX.KLT.DINV.CD.DT","YR2005","Includes Montenegro. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SRB","BX.KLT.DINV.CD.DT","YR2006","Includes Montenegro. Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"STP","DT.DFR.DPPG.CD","YR2007","Data include the effects of MDRI and HIPC debt relief. ",
"STP","DT.DFR.DPPG.CD","YR2008","Data include the effects of MDRI and HIPC debt relief. ",
"STP","DT.DOD.DECT.CD","YR2007","Data include the effects of MDRI and HIPC debt relief. ",
"STP","DT.DOD.DECT.CD","YR2008","Data include the effects of MDRI and HIPC debt relief. ",
"STP","DT.DFR.DPPG.CD","YR2009","Data include the effects of Enhanced HIPC Initiative.  ",
"STP","DT.DOD.DECT.CD","YR2009","Data include the effects of Enhanced HIPC Initiative.  ",
"STP","DT.DOD.DECT.CD","YR2010","Data include the effects of Enhanced HIPC Initiative.  ",
"STP","BM.GSR.TOTL.CD","YR2013","Gap-filled with countries' balance of payments statistics.",
"STP","BN.CAB.XOKA.CD","YR2013","Gap-filled with countries' balance of payments statistics.",
"STP","BX.GSR.TOTL.CD","YR2013","Gap-filled with countries' balance of payments statistics.",
"STP","BX.KLT.DINV.CD.DT","YR1987","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"STP","BX.KLT.DINV.CD.DT","YR1988","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"STP","BX.KLT.DINV.CD.DT","YR1989","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"STP","BX.KLT.DINV.CD.DT","YR1993","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"STP","BX.KLT.DINV.CD.DT","YR1995","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"STP","BX.KLT.DINV.CD.DT","YR1996","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SWZ","BX.KLT.DINV.CD.DT","YR1972","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SWZ","BX.KLT.DINV.CD.DT","YR1973","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SWZ","BM.GSR.TOTL.CD","YR2013","Gap-filled with countries' balance of payments statistics.",
"SWZ","BN.CAB.XOKA.CD","YR2013","Gap-filled with countries' balance of payments statistics.",
"SWZ","BX.KLT.DINV.CD.DT","YR2008","Country data.",
"SWZ","BX.KLT.DINV.CD.DT","YR2009","Country data.",
"SWZ","BX.PEF.TOTL.CD.DT","YR2009","Country data.",
"SYR","BX.KLT.DINV.CD.DT","YR1970","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SYR","BX.KLT.DINV.CD.DT","YR1972","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SYR","BX.KLT.DINV.CD.DT","YR1973","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SYR","BX.KLT.DINV.CD.DT","YR1974","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SYR","BX.KLT.DINV.CD.DT","YR1975","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SYR","BX.KLT.DINV.CD.DT","YR1976","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SYR","BX.KLT.DINV.CD.DT","YR1977","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SYR","BX.KLT.DINV.CD.DT","YR1979","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SYR","BX.KLT.DINV.CD.DT","YR1980","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SYR","BX.KLT.DINV.CD.DT","YR1981","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SYR","BX.KLT.DINV.CD.DT","YR1982","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SYR","BX.KLT.DINV.CD.DT","YR1983","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SYR","BX.KLT.DINV.CD.DT","YR1984","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SYR","BX.KLT.DINV.CD.DT","YR1985","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SYR","BX.KLT.DINV.CD.DT","YR1986","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SYR","BX.KLT.DINV.CD.DT","YR1987","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
"SYR","BX.KLT.DINV.CD.DT","YR1988","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database.",
